16400.0000 419.5698 0.0562 -0.0004 0.0000 10152.6477
16450.0000 420.5316 0.0567 -0.0004 0.0000 10075.2209
16500.0000 421.4956 0.0573 -0.0004 0.0000 9997.7940
16550.0000 422.4618 0.0578 -0.0004 0.0000 9920.3671
16600.0000 423.4303 0.0584 -0.0004 0.0000 9842.9403
16650.0000 424.4009 0.0589 -0.0004 0.0000 9765.5134
16700.0000 425.3738 0.0595 -0.0004 0.0000 9688.0865
16750.0000 426.3490 0.0600 -0.0003 0.0000 9610.6597
16800.0000 427.3263 0.0606 -0.0003 0.0000 9533.2328
16850.0000 428.3059 0.0612 -0.0003 0.0000 9461.4456
16900.0000 429.2878 0.0617 -0.0003 0.0000 9389.6584
16950.0000 430.2718 0.0623 -0.0003 0.0000 9317.8711
17000.0000 431.2582 0.0629 -0.0003 0.0000 9246.0839
17050.0000 432.2468 0.0635 -0.0003 0.0000 9174.2967
17100.0000 433.2377 0.0641 -0.0003 0.0000 9102.5095
17150.0000 434.2308 0.0647 -0.0003 0.0000 9030.7222
17200.0000 435.2263 0.0653 -0.0003 0.0000 8958.9350
17250.0000 436.2240 0.0659 -0.0002 0.0000 8887.1478
17300.0000 437.2240 0.0665 -0.0002 0.0000 8817.4513
17350.0000 438.2262 0.0672 -0.0002 0.0000 8750.8908
17400.0000 439.2308 0.0678 -0.0002 0.0000 8684.3304
17450.0000 440.2377 0.0684 -0.0002 0.0000 8617.7699
17500.0000 441.2469 0.0691 -0.0002 0.0000 8551.2095
17550.0000 442.2584 0.0697 -0.0002 0.0000 8484.6490
17600.0000 443.2723 0.0704 -0.0002 0.0000 8418.0886
17650.0000 444.2884 0.0711 -0.0002 0.0000 8351.5281
17700.0000 445.3069 0.0717 -0.0002 0.0000 8284.9677
17750.0000 446.3277 0.0724 -0.0002 0.0000 8218.4073
17800.0000 447.3509 0.0731 -0.0002 0.0000 8155.7222
17850.0000 448.3764 0.0738 -0.0002 0.0000 8094.0060
17900.0000 449.4042 0.0745 -0.0002 0.0000 8032.2898
17950.0000 450.4344 0.0752 -0.0002 0.0000 7970.5736
18000.0000 451.4670 0.0759 -0.0001 0.0000 7908.8574
18050.0000 452.5019 0.0766 -0.0001 0.0000 7847.1412
18100.0000 453.5392 0.0774 -0.0001 0.0000 7785.4250
18150.0000 454.5789 0.0781 -0.0001 0.0000 7723.7088
18200.0000 455.6210 0.0788 -0.0001 0.0000 7661.9926
18250.0000 456.6655 0.0796 -0.0001 0.0000 7601.1743
18300.0000 457.7123 0.0803 -0.0001 0.0000 7543.9479
18350.0000 458.7616 0.0811 -0.0001 0.0000 7486.7215
18400.0000 459.8132 0.0819 -0.0001 0.0000 7429.4952
18450.0000 460.8673 0.0827 -0.0001 0.0000 7372.2688
18500.0000 461.9238 0.0834 -0.0001 0.0000 7315.0424
18550.0000 462.9827 0.0842 -0.0001 0.0000 7257.8160
18600.0000 464.0440 0.0850 -0.0001 0.0000 7200.5896
18650.0000 465.1078 0.0859 -0.0001 0.0000 7143.3632
18700.0000 466.1740 0.0867 -0.0001 0.0000 7086.1368
18750.0000 467.2427 0.0875 -0.0001 0.0000 7031.4073
18800.0000 468.3138 0.0883 -0.0001 0.0000 6978.3423
18850.0000 469.3873 0.0892 -0.0001 0.0000 6925.2774
18900.0000 470.4633 0.0900 -0.0001 0.0000 6872.2124
18950.0000 471.5418 0.0909 -0.0001 0.0000 6819.1475
19000.0000 472.6228 0.0917 -0.0001 0.0000 6766.0825
19050.0000 473.7062 0.0926 -0.0001 0.0000 6713.0176
19100.0000 474.7921 0.0935 -0.0001 0.0000 6659.9526
19150.0000 475.8805 0.0944 -0.0001 0.0000 6606.8876
19200.0000 476.9715 0.0953 -0.0001 0.0000 6553.8227
19250.0000 478.0649 0.0962 -0.0001 0.0000 6504.6148
19300.0000 479.1608 0.0971 -0.0001 0.0000 6455.4069
19350.0000 480.2592 0.0981 -0.0001 0.0000 6406.1990
19400.0000 481.3601 0.0990 -0.0001 0.0000 6356.9911
19450.0000 482.4636 0.1000 -0.0001 0.0000 6307.7832
19500.0000 483.5696 0.1009 -0.0001 0.0000 6258.5753
19550.0000 484.6781 0.1019 -0.0001 0.0000 6209.3674
19600.0000 485.7892 0.1029 -0.0001 0.0000 6160.1596
19650.0000 486.9028 0.1038 -0.0000 0.0000 6110.9517
19700.0000 488.0190 0.1048 -0.0000 0.0000 6063.1736
19750.0000 489.1377 0.1058 -0.0000 0.0000 6017.5403
19800.0000 490.2590 0.1069 -0.0000 0.0000 5971.9070
19850.0000 491.3829 0.1079 -0.0000 0.0000 5926.2737
19900.0000 492.5093 0.1089 -0.0000 0.0000 5880.6404
19950.0000 493.6383 0.1100 -0.0000 0.0000 5835.0071
20000.0000 494.7699 0.1110 -0.0000 0.0000 5789.3738
20050.0000 495.9041 0.1121 -0.0000 0.0000 5743.7405
20100.0000 497.0409 0.1132 -0.0000 0.0000 5698.1072
20150.0000 498.1804 0.1143 -0.0000 0.0000 5652.4739
20200.0000 499.3224 0.1154 -0.0000 0.0000 5609.4848
20250.0000 500.4670 0.1165 -0.0000 0.0000 5567.1567
20300.0000 501.6143 0.1176 -0.0000 0.0000 5524.8287
20350.0000 502.7642 0.1187 -0.0000 0.0000 5482.5006
20400.0000 503.9167 0.1199 -0.0000 0.0000 5440.1725
20450.0000 505.0719 0.1210 -0.0000 0.0000 5397.8445
20500.0000 506.2297 0.1222 -0.0000 0.0000 5355.5164
20550.0000 507.3902 0.1234 -0.0000 0.0000 5313.1883
20600.0000 508.5533 0.1246 -0.0000 0.0000 5270.8603
20650.0000 509.7191 0.1258 -0.0000 0.0000 5229.1420
20700.0000 510.8876 0.1270 -0.0000 0.0000 5189.8629
20750.0000 512.0587 0.1282 -0.0000 0.0000 5150.5838
20800.0000 513.2326 0.1294 -0.0000 0.0000 5111.3047
20850.0000 514.4091 0.1307 -0.0000 0.0000 5072.0256
20900.0000 515.5883 0.1320 -0.0000 0.0000 5032.7465
20950.0000 516.7703 0.1332 -0.0000 0.0000 4993.4674
21000.0000 517.9549 0.1345 -0.0000 0.0000 4954.1883
21050.0000 519.1423 0.1358 -0.0000 0.0000 4914.9093
21100.0000 520.3323 0.1371 -0.0000 0.0000 4875.6302
21150.0000 521.5251 0.1385 -0.0000 0.0000 4838.0391
